src_ip,dst_ip,bytes,packets,protocol,process,anomaly_score,is_anomaly,timestamp
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:36.929445
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:36.957751
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:36.986666
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.014905
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.042464
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.071083
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.099450
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.126588
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.155698
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.185134
20.43.150.84,10.71.162.243,482,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.216441
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.248224
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.297744
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.339361
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.370025
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.400388
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.428930
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.458061
10.71.162.243,20.43.150.84,535,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.486447
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.518176
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.546968
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.576573
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.605348
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.633933
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.662098
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.691052
10.71.162.243,20.43.150.84,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.719137
10.71.162.243,20.43.150.84,148,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.749123
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.778312
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.840584
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.869299
20.43.150.84,10.71.162.243,628,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.898460
20.43.150.84,10.71.162.243,109,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.928030
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.956995
10.71.162.243,20.43.150.84,85,1,TCP,Unknown,0.0,False,2025-09-08T06:26:37.985862
20.43.150.84,10.71.162.243,120,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.014622
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.042076
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:26:38.058368
10.71.162.243,20.43.150.84,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.087693
20.43.150.84,10.71.162.243,749,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.116755
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.145875
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.174251
20.43.150.84,10.71.162.243,749,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.202153
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.230672
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.258111
20.43.150.84,10.71.162.243,565,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.287026
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.314634
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:26:38.331788
10.71.162.243,130.213.27.177,202,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:38.349128
10.71.162.243,130.213.27.177,1085,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:38.365458
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.396851
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.426652
10.71.162.92,10.71.162.243,361,1,UDP,Unknown,0.0,False,2025-09-08T06:26:38.456377
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.484134
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.512396
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.540103
10.71.162.243,20.43.150.84,535,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.568249
130.213.27.177,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.597262
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.626387
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.655440
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:38.673116
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.701081
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.729949
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:38.746998
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.776268
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.806174
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:38.822845
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.851273
130.213.27.177,10.71.162.243,771,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.880825
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.909867
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:38.926822
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:38.988987
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.018974
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.048280
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.076552
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.104434
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.132843
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.162183
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.190770
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.219874
10.71.162.243,20.43.150.84,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.248312
10.71.162.243,20.43.150.84,152,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.276846
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:39.292852
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.321392
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.350110
20.43.150.84,10.71.162.243,628,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.379130
20.43.150.84,10.71.162.243,175,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.409627
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.439514
10.71.162.243,20.43.150.84,85,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.467490
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.495083
10.71.162.243,130.213.27.177,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:39.511273
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:26:39.528224
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.557260
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:39.573787
10.71.162.243,20.43.150.84,183,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.609306
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:26:39.626573
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.656532
10.71.162.92,10.71.162.243,179,1,UDP,Unknown,0.0,False,2025-09-08T06:26:39.687128
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.716130
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.746286
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.775557
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.805425
20.43.150.84,10.71.162.243,679,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.835471
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.866074
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.894906
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.924431
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.953993
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:39.984015
20.43.150.84,10.71.162.243,312,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.013148
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.045133
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.075979
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.105491
130.213.27.177,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.168411
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:40.185307
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.213905
10.71.162.243,10.71.162.92,89,1,UDP,svchost.exe,0.0,False,2025-09-08T06:26:40.231756
10.71.162.243,10.71.162.92,89,1,UDP,Unknown,0.0,False,2025-09-08T06:26:40.260512
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.290574
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.320266
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.350267
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.380358
10.71.162.243,13.95.31.18,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:40.410930
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.439129
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.468111
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.496785
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.526039
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.557666
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.585495
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.614280
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.644848
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.673788
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.704065
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.733112
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.763694
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.792087
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.820801
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.850653
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.879994
20.43.150.84,10.71.162.243,297,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.909291
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.938195
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:40.967139
10.71.162.92,10.71.162.243,229,1,UDP,Unknown,0.0,False,2025-09-08T06:26:40.996885
10.71.162.92,10.71.162.243,274,1,UDP,Unknown,0.0,False,2025-09-08T06:26:41.026683
10.71.162.243,52.182.141.63,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.055060
10.71.162.243,20.43.150.84,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.084041
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.113905
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.130885
10.71.162.243,13.95.31.18,268,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.147115
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.178841
10.71.162.243,20.43.150.84,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.195260
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.226994
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.256168
10.71.162.243,20.43.150.84,535,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.273536
13.95.31.18,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.304561
13.95.31.18,10.71.162.243,1310,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.334395
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.350720
52.182.141.63,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.380867
10.71.162.243,52.182.141.63,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.398582
10.71.162.243,52.182.141.63,266,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.417300
10.71.162.243,13.95.31.18,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.434274
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:26:41.451570
10.71.162.243,20.43.150.84,535,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.469067
13.95.31.18,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.499066
13.95.31.18,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.564356
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.596970
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.627026
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.643204
10.71.162.243,13.95.31.18,141,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.659717
10.71.162.243,13.95.31.18,276,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.676766
10.71.162.243,13.95.31.18,92,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.693023
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.709942
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.727069
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.744897
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.762891
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.779406
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.797252
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.813931
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.830250
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.845842
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.861859
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.891877
10.71.162.243,20.43.150.84,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:41.909001
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.937704
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.967544
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:41.997382
10.71.162.243,20.43.150.84,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.014894
10.71.162.243,20.43.150.84,134,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.031485
10.71.162.243,20.43.150.84,134,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.048836
10.71.162.243,20.43.150.84,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.065325
10.71.162.243,20.43.150.84,150,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.082103
52.182.141.63,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.111115
10.71.162.243,52.182.141.63,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.127658
52.182.141.63,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.156825
52.182.141.63,10.71.162.243,389,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.185999
10.71.162.243,52.182.141.63,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.202200
10.71.162.243,52.182.141.63,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.219954
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.250354
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.278617
13.95.31.18,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.308432
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.325499
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.356346
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.385442
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.401988
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.419310
10.71.162.243,13.95.31.18,218,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.436481
10.71.162.243,20.43.150.84,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.452810
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.482473
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.512445
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.528787
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.545436
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.562455
10.71.162.243,52.182.141.63,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.579346
52.182.141.63,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.608949
10.71.162.243,52.182.141.63,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.625450
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.655282
10.71.162.243,20.43.150.84,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.672073
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.701446
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.718697
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.735314
10.71.162.243,20.43.150.84,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.752807
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.781305
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:26:42.798263
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.827262
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.844361
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.860905
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.891049
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.907341
10.71.162.243,13.95.31.18,218,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.923852
13.95.31.18,10.71.162.243,74,1,TCP,Unknown,0.0,False,2025-09-08T06:26:42.954598
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:42.970713
13.95.31.18,10.71.162.243,74,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.000314
13.95.31.18,10.71.162.243,74,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.029173
13.95.31.18,10.71.162.243,74,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.059404
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.089014
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.119570
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.149510
10.71.162.243,52.182.141.63,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.165638
13.95.31.18,10.71.162.243,1297,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.196874
10.71.162.243,13.95.31.18,132,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.213084
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.230309
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.246363
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.264001
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.280503
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.297320
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.313112
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.328646
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.344003
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.360163
10.71.162.243,20.43.150.84,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.376916
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.406635
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.422535
52.182.141.63,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.452335
10.71.162.243,52.182.141.63,141,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.469748
10.71.162.243,52.182.141.63,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.486322
52.182.141.63,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.551329
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.582049
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.599557
10.71.162.243,52.182.141.63,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.615886
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.645284
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.662686
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.678944
10.71.162.243,10.71.162.92,74,1,UDP,Unknown,0.0,False,2025-09-08T06:26:43.709603
10.71.162.243,10.71.162.92,74,1,UDP,Unknown,0.0,False,2025-09-08T06:26:43.739293
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.768247
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.784869
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:43.814241
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:43.831412
